,area,rice_type
4126,4374.0,full
4127,2013.5,full
4128,2075.0,full
4129,6300.0,full
4130,2195.5,full
4131,2585.0,full
4132,1062.0,full
4133,1161.5,full
4134,2353.0,full
4135,2243.0,full
4136,3035.5,full
4137,1889.0,full
4138,4407.5,full
4139,3145.5,full
4140,938.0,full
4141,2464.5,full
4142,1816.0,full
4143,1785.5,full
4144,2526.5,full
4145,2076.5,full
4146,6835.0,full
4147,2405.5,full
4148,2268.5,full
4149,2264.0,full
4150,2092.0,full
4151,2000.0,full
4152,3419.5,full
4153,2428.5,full
4154,4433.0,full
4155,2049.0,full
4156,1919.5,full
4157,1314.0,full
4158,2358.5,full
4159,1914.5,full
4160,1619.0,full
4161,3135.0,full
4162,1681.5,full
4163,1641.0,full
4164,2221.0,full
4165,3823.5,full
4166,2220.0,full
4167,2084.5,full
4168,1999.0,full
4169,5123.0,full
4170,2286.5,full
4171,776.0,full
4172,2262.0,full
4173,2568.0,full
4174,2434.5,full
4175,2537.0,full
4176,4092.5,full
4177,1376.0,full
4178,2534.5,full
4179,2118.5,full
4180,2217.5,full
4181,1972.0,full
4182,2001.0,full
4183,1082.5,full
4184,1351.5,full
4185,3650.0,full
4186,2159.0,full
4187,2586.5,full
4188,1967.0,full
4189,2390.0,full
4190,4564.0,full
4191,2095.5,full
4192,1798.5,full
4193,5190.0,full
4194,2755.5,full
4195,2115.5,full
4196,4695.0,full
4197,1944.0,full
4198,2559.5,full
4199,916.5,full
4200,1347.0,full
4201,4891.0,full
4202,1946.0,full
4203,2279.0,full
4204,2224.0,full
4205,2550.0,full
4206,1213.0,full
4207,986.0,full
4208,2647.5,full
4209,1914.0,full
4210,1662.0,full
4211,4593.5,full
4212,1221.5,full
4213,3436.0,full
4214,1473.5,full
4215,2017.5,full
4216,2847.0,full
4217,2507.5,full
4218,1260.5,full
4219,2331.5,full
4220,2686.0,full
4221,2701.5,full
4222,1778.5,full
4223,1937.0,full
4224,1650.5,full
4225,1916.5,full
4226,2561.5,full
4227,2344.0,full
4228,1862.5,full
4229,2086.5,full
4230,2593.5,full
4231,2209.5,full
4232,6497.0,full
4233,2175.0,full
4234,2550.0,full
4235,2263.5,full
4236,3850.0,full
4237,4428.0,full
4238,2038.5,full
4239,1646.0,full
4240,2163.0,full
4241,1723.0,full
4242,2360.5,full
4243,3207.5,full
4244,2271.5,full
4245,2143.0,full
4246,2373.0,full
4247,2039.5,full
4248,1980.5,full
4249,2052.5,full
4250,2581.5,full
4251,2282.0,full
4252,2041.0,full
4253,771.5,full
4254,2980.0,full
4255,2000.5,full
4256,4386.5,full
4257,1980.0,full
4258,1328.5,full
4259,1330.5,full
4260,951.5,full
4261,2104.0,full
4262,2143.5,full
4263,2122.5,full
4264,2451.0,full
4265,1796.0,full
4266,1990.0,full
4267,2046.5,full
4268,2644.0,full
4269,4368.0,full
4270,3573.5,full
4271,2770.5,full
4272,2928.5,full
4273,2325.5,full
4274,530.5,full
4275,2702.5,full
4276,2051.5,full
4277,2043.5,full
4278,2274.5,full
4279,3027.5,full
4280,1955.5,full
4281,1067.5,full
4282,2248.0,full
4283,1564.5,full
4284,1731.0,full
4285,2385.5,full
4286,4117.5,full
4287,2102.0,full
4288,3434.5,full
4289,2051.5,full
4290,2171.0,full
4291,5342.5,full
4292,2364.5,full
4293,4851.5,full
4294,2691.5,full
4295,1463.0,full
4296,1877.5,full
4297,4150.0,full
4298,2065.0,full
4299,1053.5,full
4300,1218.5,full
4301,2382.0,full
4302,2031.0,full
4303,1776.5,full
4304,4849.5,full
4305,4540.5,full
4306,2147.5,full
4307,2766.0,full
4308,1949.5,full
4309,1394.0,full
4310,1139.0,full
4311,1623.0,full
4312,1638.0,full
4313,2559.5,full
4314,2318.0,full
4315,1653.0,full
4316,1816.5,full
4317,1581.0,full
4318,1966.0,full
4319,1933.0,full
4320,850.5,full
4321,1343.5,full
4322,2618.0,full
4323,2436.0,full
4324,2157.5,full
4325,1955.5,full
4326,6052.0,full
4327,2168.5,full
4328,2381.5,full
4329,1821.5,full
4330,2112.0,full
4331,1920.0,full
4332,1664.0,full
4333,2015.5,full
4334,2112.5,full
4335,2395.0,full
4336,1964.0,full
4337,2135.5,full
4338,2631.5,full
4339,1953.0,full
4340,1871.0,full
4341,2105.5,full
4342,1961.5,full
4343,2102.0,full
4344,2262.5,full
4345,2226.5,full
4346,1521.0,full
4347,2024.0,full
4348,2471.5,full
4349,2451.0,full
4350,1306.5,full
4351,2299.0,full
4352,2285.0,full
4353,5166.0,full
4354,4094.5,full
4355,2241.5,full
4356,1898.0,full
4357,1738.0,full
4358,1106.0,full
4359,2314.5,full
4360,2181.0,full
4361,3620.5,full
4362,2316.5,full
4363,2492.5,full
4364,2412.5,full
4365,2508.0,full
4366,2958.5,full
4367,1802.5,full
4368,1712.0,full
4369,1374.0,full
4370,2548.0,full
4371,2080.0,full
4372,1938.5,full
4373,2100.5,full
4374,1289.0,full
4375,1134.0,full
4376,2426.0,full
4377,2603.0,full
4378,2068.0,full
4379,1139.0,full
4380,2393.5,full
4381,2697.0,full
4382,1466.5,full
4383,2491.5,full
4384,2052.5,full
4385,2480.5,full
4386,1418.5,full
4387,2189.0,full
4388,4594.0,full
4389,1842.5,full
4390,2085.0,full
4391,2387.0,full
4392,2157.5,full
4393,962.0,full
4394,922.0,full
4395,1858.0,full
4396,2308.0,full
4397,1899.0,full
4398,2429.5,full
4399,2138.5,full
4400,2248.0,full
4401,1997.0,full
4402,2433.0,full
4403,1965.5,full
4404,2632.5,full
4405,2436.5,full
4406,1907.5,full
4407,2898.5,full
4408,1833.5,full
4409,3327.5,full
4410,4145.5,full
4411,608.0,full
4412,1408.0,full
4413,2278.5,full
4414,2423.0,full
4415,1352.0,full
4416,2347.0,full
4417,1138.5,full
4418,2384.5,full
4419,4380.5,full
4420,1970.0,full
4421,2220.5,full
4422,2310.5,full
4423,2632.0,full
4424,1244.5,full
4425,1711.0,full
4426,1573.5,full
4427,1947.0,full
4428,4742.5,full
4429,2357.0,full
4430,1439.0,full
4431,2444.0,full
4432,1944.0,full
4433,2334.5,full
4434,1898.0,full
4435,1988.0,full
4436,1694.0,full
4437,2023.0,full
4438,2783.5,full
4439,2133.0,full
4440,1912.0,full
4441,1924.0,full
4442,2192.0,full
4443,3763.5,full
4444,2476.5,full
4445,1242.0,full
4446,2126.0,full
4447,1968.0,full
4448,3930.5,full
4449,2006.0,full
4450,2389.0,full
4451,2466.0,full
4452,1065.5,full
4453,4455.0,full
4454,2302.5,full
4455,2201.5,full
4456,1742.0,full
4457,2443.5,full
4458,2376.0,full
4459,2335.0,full
4460,1765.5,full
4461,2544.5,full
4462,1093.0,full
4463,926.0,full
4464,2000.0,full
4465,2267.5,full
4466,2263.0,full
4467,2592.0,full
4468,2300.5,full
4469,2213.5,full
4470,4614.0,full
4471,2621.5,full
4472,2073.0,full
4473,2443.5,full
4474,2204.5,full
4475,2348.0,full
4476,3921.5,full
4477,2126.0,full
4478,2105.0,full
4479,2278.5,full
4480,2281.5,full
4481,4656.5,full
4482,2544.5,full
4483,4732.5,full
4484,1295.5,full
4485,2229.5,full
4486,1915.0,full
4487,1577.0,full
4488,2307.5,full
4489,3499.5,full
4490,2422.0,full
4491,2091.5,full
4492,1166.5,full
4493,2130.5,full
4494,2681.5,full
4495,2086.0,full
4496,1794.5,full
4497,2132.0,full
4498,4450.5,full
4499,2057.0,full
4500,2549.0,full
4501,6122.0,full
4502,2336.0,full
4503,2439.0,full
4504,2623.5,full
4505,2640.5,full
4506,1819.5,full
4507,3058.0,full
4508,1116.5,full
4509,1327.5,full
4510,2536.5,full
4511,1611.0,full
4512,2622.0,full
4513,2218.5,full
4514,4595.0,full
4515,1931.5,full
4516,2698.0,full
4517,2063.0,full
4518,2398.5,full
4519,1404.5,full
4520,2477.0,full
4521,1309.5,full
4522,2431.5,full
4523,2040.5,full
4524,2295.0,full
4525,4179.0,full
4526,1486.0,full
4527,1400.0,full
4528,1927.0,full
4529,2289.0,full
4530,2248.0,full
4531,2183.0,full
4532,2130.5,full
4533,1670.0,full
4534,5616.5,full
4535,2250.0,full
4536,0.0,full
4537,430.5,full
4538,2420.0,full
4539,181.0,full
4540,1916.5,full
4541,450.5,full
4542,1327.0,full
4543,1638.0,full
4544,1011.5,full
4545,2061.5,full
4546,921.0,full
4547,1283.5,full
4548,1128.0,full
4549,2685.5,full
4550,877.0,full
4551,1977.5,full
4552,1086.5,full
4553,2147.5,full
4554,1258.5,full
4555,1085.5,full
4556,1911.5,full
4557,1080.5,full
4558,1592.5,full
4559,2378.5,full
4560,1157.5,full
4561,712.0,full
4562,989.5,full
4563,1379.5,full
4564,1259.5,full
4565,904.5,full
4566,1866.5,full
4567,1111.0,full
4568,317.0,full
4569,3611.5,full
4570,1018.0,full
4571,1555.5,full
4572,1266.0,full
4573,936.5,full
4574,1698.5,full
4575,847.0,full
4576,2371.5,full
4577,1896.5,full
4578,1806.5,full
4579,4907.0,full
4580,2192.5,full
4581,1866.0,full
4582,1780.0,full
4583,2416.0,full
4584,4483.5,full
4585,1477.0,full
4586,5223.0,full
4587,1552.5,full
4588,1699.0,full
4589,2654.0,full
4590,2666.5,full
4591,4343.5,full
4592,1222.5,full
4593,3051.0,full
4594,2176.5,full
4595,1272.5,full
4596,1041.5,full
4597,4718.5,full
4598,2441.0,full
4599,1195.5,full
4600,1269.0,full
4601,2349.0,full
4602,1514.0,full
4603,2913.0,full
4604,4700.5,full
4605,1339.5,full
4606,795.0,full
4607,2531.0,full
4608,638.5,full
4609,5347.0,full
4610,1596.5,full
4611,1434.5,full
4612,487.5,full
4613,984.0,full
4614,1140.5,full
4615,2512.0,full
4616,1047.0,full
4617,1783.5,full
4618,4200.0,full
4619,3260.5,full
4620,1077.5,full
4621,536.5,full
4622,1036.0,full
4623,1305.5,full
4624,2532.0,full
4625,1591.5,full
4626,361.5,full
4627,2270.0,full
4628,606.5,full
4629,1853.0,full
4630,2598.5,full
4631,774.0,full
4632,799.5,full
4633,1558.5,full
4634,1776.5,full
4635,1094.5,full
4636,2734.0,full
4637,1191.5,full
4638,2097.5,full
4639,1715.5,full
4640,6541.0,full
4641,1061.5,full
4642,1511.0,full
4643,1660.5,full
4644,2190.5,full
4645,2150.5,full
4646,671.0,full
4647,1374.5,full
4648,1312.5,full
4649,3901.0,full
4650,2153.5,full
4651,6446.5,full
4652,2775.5,full
4653,1842.5,full
4654,1558.5,full
4655,2298.0,full
4656,2760.0,full
4657,1442.5,full
4658,1776.5,full
4659,2480.0,full
4660,1667.5,full
4661,890.5,full
4662,2581.0,full
4663,2278.0,full
4664,2275.0,full
4665,4339.0,full
4666,1386.5,full
4667,1236.0,full
4668,1373.5,full
4669,3534.5,full
4670,1150.0,full
4671,1902.5,full
4672,1114.5,full
4673,1008.0,full
4674,3060.0,full
4675,1050.0,full
4676,709.5,full
4677,1932.5,full
4678,983.0,full
4679,2255.5,full
4680,579.5,full
4681,3789.5,full
4682,2433.0,full
4683,1118.0,full
4684,1346.5,full
4685,2130.5,full
4686,1233.0,full
4687,2673.0,full
4688,960.0,full
4689,2319.0,full
4690,2694.5,full
4691,2558.5,full
4692,1280.5,full
4693,1143.5,full
4694,605.0,full
4695,2544.5,full
4696,2578.0,full
4697,2257.5,full
4698,2386.5,full
4699,6236.0,full
4700,1220.0,full
4701,1189.0,full
4702,1203.0,full
4703,2254.5,full
4704,2459.5,full
4705,782.5,full
4706,1588.0,full
4707,2256.5,full
4708,1451.5,full
4709,4129.5,full
4710,1456.5,full
4711,1100.5,full
4712,2450.5,full
4713,1219.0,full
4714,4865.0,full
4715,1811.5,full
4716,5045.5,full
4717,1198.5,full
4718,5005.0,full
4719,1018.5,full
4720,1253.5,full
4721,749.5,full
4722,1879.5,full
4723,2933.0,full
4724,3439.5,full
4725,1238.5,full
4726,2435.0,full
4727,2442.5,full
4728,1490.0,full
4729,938.0,full
4730,3035.5,full
4731,857.0,full
4732,1464.5,full
4733,3776.0,full
4734,1020.5,full
4735,2485.0,full
4736,2006.5,full
4737,1381.0,full
4738,964.5,full
4739,831.0,full
4740,863.5,full
4741,6974.5,full
4742,1581.5,full
4743,6418.5,full
4744,1042.0,full
4745,1234.0,full
4746,2075.5,full
4747,2066.5,full
4748,1162.0,full
4749,5190.5,full
4750,461.5,full
4751,6031.0,full
4752,2452.0,full
4753,1102.0,full
4754,2084.0,full
4755,1202.0,full
4756,1772.0,full
4757,1342.5,full
4758,3689.5,full
4759,1333.0,full
4760,1064.5,full
4761,2747.5,full
4762,2577.0,full
4763,1280.5,full
4764,782.0,full
4765,1441.5,full
4766,2577.0,full
4767,2099.5,full
4768,1085.5,full
4769,2537.0,full
4770,5568.5,full
4771,1380.5,full
4772,1079.0,full
4773,1313.0,full
4774,2088.0,full
4775,2614.5,full
4776,1217.0,full
4777,2631.0,full
4778,2444.5,full
4779,1142.5,full
4780,2148.5,full
4781,2504.0,full
4782,1327.0,full
4783,5020.0,full
4784,1074.0,full
4785,1364.5,full
4786,1319.0,full
4787,984.5,full
4788,1316.0,full
4789,1823.0,full
4790,1832.5,full
4791,2499.5,full
4792,2090.5,full
4793,1253.5,full
4794,2666.0,full
4795,1306.0,full
4796,8151.5,full
4797,3732.5,full
4798,918.5,full
4799,1162.5,full
4800,2513.5,full
4801,1126.5,full
4802,7253.0,full
4803,1316.0,full
4804,6787.5,full
4805,1271.5,full
4806,966.5,full
4807,1328.0,full
4808,1731.5,full
4809,888.5,full
4810,2542.0,full
4811,615.5,full
4812,2841.0,full
4813,572.5,full
4814,1434.0,full
4815,1500.0,full
4816,4740.5,full
4817,1258.0,full
4818,1687.5,full
4819,1409.5,full
4820,1595.5,full
4821,1296.5,full
4822,1639.0,full
4823,1949.0,full
4824,753.0,full
4825,7512.5,full
4826,4730.5,full
4827,1163.0,full
4828,6695.0,full
4829,2962.5,full
4830,1066.0,full
4831,1781.5,full
4832,1406.0,full
4833,2451.0,full
4834,1327.0,full
4835,1056.0,full
4836,2932.5,full
4837,1332.0,full
4838,3553.0,full
4839,1431.0,full
4840,1207.5,full
4841,951.5,full
4842,1722.0,full
4843,1302.5,full
4844,1647.0,full
4845,3136.5,full
4846,851.5,full
4847,4377.5,full
4848,1324.5,full
4849,4783.5,full
4850,1477.5,full
4851,1761.0,full
4852,1696.5,full
4853,3853.5,full
4854,992.5,full
4855,1164.5,full
4856,4094.5,full
4857,1331.5,full
4858,1085.5,full
4859,1473.0,full
4860,992.0,full
4861,2411.0,full
4862,4900.5,full
4863,380.0,full
4864,2723.0,full
4865,1093.5,full
4866,2623.5,full
4867,1291.0,full
4868,2065.5,full
4869,6981.0,full
4870,1653.5,full
4871,2577.5,full
4872,1177.0,full
4873,2244.0,full
4874,1340.0,full
4875,3370.5,full
4876,4641.0,full
4877,2378.0,full
4878,1681.5,full
4879,4445.5,full
4880,1212.5,full
4881,2282.0,full
4882,1648.5,full
4883,4336.0,full
4884,2575.0,full
4885,1245.0,full
4886,860.5,full
4887,1445.0,full
4888,862.5,full
4889,987.0,full
4890,7075.5,full
4891,1755.5,full
4892,1511.5,full
4893,3869.5,full
4894,2748.0,full
4895,2141.0,full
4896,2356.5,full
4897,1125.5,full
4898,785.5,full
4899,2521.0,full
4900,4384.0,full
4901,1127.5,full
4902,877.5,full
4903,4213.5,full
4904,1353.0,full
4905,1632.0,full
4906,3674.5,full
4907,795.0,full
4908,2242.5,full
4909,1374.5,full
4910,2819.5,full
4911,4166.0,full
4912,1146.0,full
4913,1770.5,full
4914,1037.0,full
4915,2750.5,full
4916,1479.5,full
4917,898.5,full
4918,7740.5,full
4919,772.0,full
4920,1157.5,full
4921,410.0,full
4922,4561.5,full
4923,1352.5,full
4924,1296.0,full
4925,9324.5,full
4926,1026.0,full
4927,3361.0,full
4928,1473.5,full
4929,1641.0,full
4930,2713.0,full
4931,1437.5,full
4932,3665.5,full
4933,1047.0,full
4934,730.5,full
4935,1707.0,full
4936,700.5,full
4937,777.5,full
4938,1572.5,full
4939,1524.5,full
4940,5469.5,full
4941,2237.0,full
4942,2444.0,full
4943,1646.0,full
4944,1187.5,full
4945,1029.0,full
4946,1857.5,full
4947,1560.5,full
4948,751.5,full
4949,3034.5,full
4950,2715.0,full
4951,5158.5,full
4952,1203.0,full
4953,1947.5,full
4954,1244.5,full
4955,889.5,full
4956,1238.5,full
4957,1207.5,full
4958,1656.0,full
4959,1326.0,full
4960,1723.5,full
4961,1418.5,full
4962,1740.0,full
4963,1675.0,full
4964,4740.0,full
4965,1696.0,full
4966,2156.0,full
4967,2100.0,full
4968,1323.0,full
4969,703.0,full
4970,3122.0,full
4971,2314.5,full
4972,1503.0,full
4973,1082.0,full
4974,1578.0,full
4975,1248.5,full
4976,2579.0,full
4977,877.5,full
4978,1188.0,full
4979,1566.0,full
4980,1868.5,full
4981,2380.0,full
4982,1588.5,full
4983,775.0,full
4984,1423.5,full
4985,813.5,full
4986,4889.5,full
4987,1669.5,full
4988,2611.0,full
4989,1674.5,full
4990,2306.5,full
4991,1200.5,full
4992,4098.5,full
4993,990.0,full
4994,1968.5,full
4995,1227.0,full
4996,1455.0,full
4997,672.5,full
4998,2230.5,full
4999,2916.5,full
5000,1159.5,full
5001,1218.0,full
5002,815.0,full
5003,2718.0,full
5004,6457.5,full
5005,7265.0,full
5006,1859.5,full
5007,886.5,full
5008,1346.5,full
5009,1694.0,full
5010,2948.5,full
5011,1100.5,full
5012,2656.5,full
5013,2256.0,full
5014,1136.5,full
5015,1852.0,full
5016,1859.0,full
5017,3032.5,full
5018,1643.5,full
5019,1058.5,full
5020,1180.5,full
5021,2362.5,full
5022,1201.0,full
5023,735.0,full
5024,2915.0,full
5025,1303.5,full
5026,1920.5,full
5027,2695.5,full
5028,1655.5,full
5029,1340.0,full
5030,1422.0,full
5031,990.5,full
5032,2848.5,full
5033,3233.0,full
5034,1336.0,full
5035,987.5,full
5036,2414.0,full
5037,2256.0,full
5038,1633.5,full
5039,824.0,full
5040,2920.0,full
5041,1945.0,full
5042,1189.5,full
5043,1323.0,full
5044,1190.0,full
5045,5512.5,full
5046,2624.5,full
5047,1247.5,full
5048,931.5,full
5049,1799.0,full
5050,1146.0,full
5051,1133.5,full
5052,980.0,full
5053,3073.0,full
5054,1885.5,full
5055,6212.0,full
5056,2955.5,full
5057,1984.5,full
5058,1764.0,full
5059,1398.0,full
5060,885.0,full
5061,434.5,full
5062,1161.5,full
5063,4373.5,full
5064,936.0,full
5065,2158.5,full
5066,897.0,full
5067,1854.0,full
5068,974.5,full
5069,2016.5,full
5070,1434.5,full
5071,3449.5,full
5072,1186.0,full
5073,656.5,full
5074,2695.0,full
5075,712.0,full
5076,2581.0,full
5077,1361.5,full
5078,1565.5,full
5079,1405.5,full
5080,1457.5,full
5081,1126.5,full
5082,595.5,full
5083,3082.5,full
5084,1634.5,full
5085,870.5,full
5086,2717.0,full
5087,1194.0,full
5088,3231.0,full
5089,1607.0,full
5090,1386.5,full
5091,1816.5,full
5092,3082.5,full
5093,1764.5,full
5094,2292.5,full
5095,1826.0,full
5096,717.5,full
5097,1684.0,full
5098,2621.5,full
5099,1150.5,full
5100,4195.5,full
5101,3006.5,full
5102,1750.5,full
5103,1202.0,full
5104,682.5,full
5105,1543.5,full
5106,1771.5,full
5107,2303.0,full
5108,1027.0,full
5109,1623.5,full
5110,1777.0,full
5111,1263.0,full
5112,2451.0,full
5113,1849.5,full
5114,1846.5,full
5115,2422.0,full
5116,1688.0,full
5117,3039.0,full
5118,2949.0,full
5119,1656.5,full
5120,1397.5,full
5121,5626.0,full
5122,1490.0,full
5123,760.0,full
5124,2104.5,full
5125,3110.0,full
5126,3969.5,full
5127,1195.5,full
5128,1191.5,full
5129,2809.5,full
5130,2063.5,full
5131,1044.0,full
5132,1250.5,full
5133,1438.0,full
5134,2563.0,full
5135,912.0,full
5136,1444.0,full
5137,2061.5,full
5138,1819.5,full
5139,3388.0,full
5140,1687.0,full
5141,6291.0,full
5142,1110.5,full
5143,1142.0,full
5144,2654.0,full
5145,1524.0,full
5146,1807.0,full
5147,1748.5,full
5148,1774.0,full
5149,2276.5,full
5150,1021.5,full
5151,1418.0,full
5152,2217.5,full
5153,1228.0,full
5154,1796.5,full
5155,1600.0,full
5156,791.5,full
5157,2408.5,full
5158,1242.0,full
5159,2017.0,full
5160,1486.5,full
5161,2900.0,full
5162,2452.5,full
5163,1334.0,full
5164,2864.5,full
5165,2778.5,full
5166,2288.5,full
5167,1023.5,full
5168,6284.0,full
5169,2729.0,full
5170,2814.0,full
5171,3400.0,full
5172,1306.5,full
5173,696.0,full
5174,1173.5,full
5175,3940.0,full
5176,927.5,full
5177,1297.5,full
5178,1449.5,full
5179,2781.5,full
5180,3451.5,full
5181,5762.5,full
5182,1809.5,full
5183,1023.5,full
5184,5413.0,full
5185,2314.5,full
5186,1349.5,full
5187,742.5,full
5188,1578.5,full
5189,2954.0,full
5190,3510.5,full
5191,1569.0,full
5192,1560.5,full
5193,1394.5,full
5194,2815.5,full
5195,1630.0,full
5196,1926.0,full
5197,2781.0,full
5198,3917.0,full
5199,1260.5,full
5200,1947.5,full
5201,1306.5,full
5202,2323.0,full
5203,5441.5,full
5204,3335.0,full
5205,4570.0,full
5206,1702.0,full
5207,3357.5,full
5208,2582.5,full
5209,2154.0,full
5210,2075.0,full
5211,1637.0,full
5212,1630.5,full
5213,2519.5,full
5214,2864.5,full
5215,600.5,full
5216,2363.5,full
5217,1225.5,full
5218,2055.0,full
5219,2220.0,full
5220,1655.5,full
5221,2206.5,full
5222,3244.0,full
5223,2865.0,full
5224,1389.5,full
5225,1141.0,full
5226,2001.0,full
5227,966.5,full
5228,1850.0,full
5229,1309.0,full
5230,3237.5,full
5231,1452.0,full
5232,1591.5,full
5233,1924.5,full
5234,2693.0,full
5235,1764.0,full
5236,2025.0,full
5237,2196.5,full
5238,1354.0,full
5239,2195.5,full
5240,2818.5,full
5241,2673.0,full
5242,1860.5,full
5243,2401.0,full
5244,1544.0,full
5245,1263.5,full
5246,549.5,full
5247,1330.5,full
5248,1021.5,full
5249,3343.0,full
5250,2092.5,full
5251,466.5,full
5252,341.5,full
5253,4873.0,full
5254,0.0,full
5255,4068.5,full
5256,1279.5,full
5257,1090.5,full
5258,1118.0,full
5259,2352.0,full
5260,2685.0,full
5261,4755.5,full
5262,1520.0,full
5263,1333.0,full
5264,2630.0,full
5265,1723.5,full
5266,399.0,full
5267,2383.0,full
5268,1660.0,full
5269,709.5,full
5270,4483.5,full
5271,4896.5,full
5272,1054.0,full
5273,1565.5,full
5274,12274.0,full
5275,962.0,full
5276,6745.0,full
5277,1152.5,full
5278,2103.0,full
5279,1962.5,full
5280,1712.0,full
5281,3507.0,full
5282,6102.0,full
5283,1502.0,full
5284,1759.5,full
5285,3986.0,full
5286,1703.5,full
5287,7838.5,full
5288,2472.0,full
5289,2116.0,full
5290,1167.0,full
5291,3178.0,full
5292,4893.5,full
5293,831.5,full
5294,3383.5,full
5295,3926.5,full
5296,1326.5,full
5297,2327.0,full
5298,4646.5,full
5299,1995.0,full
5300,3171.5,full
5301,2125.5,full
5302,4874.0,full
5303,3816.0,full
5304,3029.0,full
5305,2966.5,full
5306,3378.0,full
5307,1239.0,full
5308,2046.0,full
5309,1337.5,full
5310,3121.5,full
5311,633.0,full
5312,2583.0,full
5313,1889.5,full
5314,2452.0,full
5315,2191.5,full
5316,2897.0,full
5317,1422.0,full
5318,1734.0,full
5319,1633.5,full
5320,2410.5,full
5321,2933.0,full
5322,2562.0,full
5323,2066.5,full
5324,2065.5,full
5325,2627.0,full
5326,2412.5,full
5327,4350.0,full
5328,1952.5,full
5329,1420.5,full
5330,4110.5,full
5331,1142.5,full
5332,1710.5,full
5333,1169.0,full
5334,3403.0,full
5335,4306.5,full
5336,2455.0,full
5337,1843.0,full
5338,2046.0,full
5339,4518.0,full
5340,1800.5,full
5341,1693.5,full
5342,2573.5,full
5343,8598.0,full
5344,6662.0,full
5345,3574.0,full
5346,3941.5,full
5347,1687.5,full
5348,2612.5,full
5349,1770.0,full
5350,5176.5,full
5351,1903.5,full
5352,1840.0,full
5353,2159.5,full
5354,4399.0,full
5355,2881.5,full
5356,2929.5,full
5357,2103.5,full
5358,8277.5,full
5359,3274.0,full
5360,3856.5,full
5361,1424.0,full
5362,4116.0,full
5363,4819.5,full
5364,4618.0,full
5365,1330.5,full
5366,3751.5,full
5367,1836.0,full
5368,2410.5,full
5369,5282.0,full
5370,1057.0,full
5371,2361.5,full
5372,3466.5,full
5373,2144.5,full
5374,3352.0,full
5375,788.0,full
5376,3132.5,full
5377,7376.0,full
5378,2524.0,full
5379,4125.0,full
5380,2663.0,full
5381,2104.0,full
5382,1314.5,full
5383,759.5,full
5384,1022.5,full
5385,3535.0,full
5386,253.5,full
5387,2069.5,full
5388,1157.0,full
5389,853.5,full
5390,1042.5,full
5391,3659.0,full
5392,3955.5,full
5393,1678.0,full
5394,2064.5,full
5395,3871.0,full
5396,1773.0,full
5397,2443.5,full
5398,2059.0,full
5399,7259.5,full
5400,5460.5,full
5401,1826.0,full
5402,3510.5,full
5403,2003.5,full
5404,2476.5,full
5405,2090.0,full
5406,2204.5,full
5407,1562.5,full
5408,1462.5,full
5409,2366.0,full
5410,1111.0,full
5411,4454.5,full
5412,1802.5,full
5413,3391.5,full
5414,7748.5,full
5415,7593.0,full
5416,2306.0,full
5417,3464.0,full
5418,963.5,full
5419,4446.0,full
5420,3650.0,full
5421,1278.5,full
5422,1290.0,full
5423,6013.0,full
5424,1346.0,full
5425,8426.5,full
5426,4706.0,full
5427,2475.0,full
5428,1302.5,full
5429,4076.0,full
5430,3612.0,full
5431,2400.0,full
5432,1780.0,full
5433,2320.5,full
5434,3665.0,full
5435,836.0,full
5436,7948.0,full
5437,2595.0,full
5438,1594.5,full
5439,1364.5,full
5440,1136.0,full
5441,5032.0,full
5442,1599.5,full
5443,3228.5,full
5444,7243.5,full
5445,1793.0,full
5446,1495.5,full
5447,1485.5,full
5448,1340.5,full
5449,1018.5,full
5450,4113.0,full
5451,639.0,full
5452,2406.0,full
5453,2251.0,full
5454,2818.0,full
5455,3680.0,full
5456,9883.0,full
5457,1954.0,full
5458,2210.0,full
5459,1748.5,full
5460,692.5,full
5461,11443.5,full
5462,2084.0,full
5463,2253.0,full
5464,1817.5,full
5465,1218.5,full
5466,3609.0,full
5467,2052.0,full
5468,1720.0,full
5469,3804.5,full
5470,2007.5,full
5471,2286.5,full
5472,3867.0,full
5473,2642.5,full
5474,2867.0,full
5475,3349.5,full
5476,2258.0,full
5477,3390.0,full
5478,1151.0,full
5479,1337.0,full
5480,7588.5,full
5481,4494.0,full
5482,4549.0,full
5483,2328.5,full
5484,4701.5,full
5485,6226.5,full
5486,2097.5,full
5487,2238.0,full
5488,1639.0,full
5489,3351.5,full
5490,2566.5,full
5491,785.0,full
5492,3193.0,full
5493,4117.5,full
5494,2781.0,full
5495,1976.5,full
5496,4319.5,full
5497,1768.0,full
5498,1442.0,full
5499,2946.5,full
5500,1993.5,full
5501,1474.0,full
5502,751.5,full
5503,3955.0,full
5504,2230.0,full
5505,1970.5,full
5506,2107.0,full
5507,2094.0,full
5508,1288.0,full
5509,2292.0,full
5510,1458.5,full
5511,1876.0,full
5512,5723.5,full
5513,1545.5,full
5514,4611.5,full
5515,3284.0,full
5516,1499.0,full
5517,1764.5,full
5518,1684.5,full
5519,2685.5,full
5520,2750.0,full
5521,6641.5,full
5522,1224.0,full
5523,2258.0,full
5524,3516.5,full
5525,3677.0,full
5526,2526.0,full
5527,5292.0,full
5528,1587.5,full
5529,2073.5,full
5530,741.0,full
5531,2214.5,full
5532,3112.5,full
5533,2312.0,full
5534,2715.5,full
5535,2139.5,full
5536,7297.0,full
5537,1125.5,full
